,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
124680,95709,redirect user talk steven zhang archive ,fff102eaaf04b5d7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
77084,106778,excuseme  you seem to edit a lot of articles that i keep on my watchlist  but i have a large watchlist  i agree with you that the lead is bad  angela lansbury and jack nicholson don t belong there  it is relevant to mention her debut  but it s not necessary to mention jane fonda  you make valid points  and i think you ve tried to fix it  but have ended up focussing just on the awards  as per,3b0fb0f2f8a19978,0.0,0.0,0.0,train,0.0,0.0,0.0,0
40623,6793, please do not vandalize pages  as you did with this edit to gram positive bacteria  if you continue to do so  you will be  block  from editing until it sleeps  ,121b8e096f8819d0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
9637,140574,  reilly doesn t actually place much stock in urraca s pregnacy  citing her age at the time  the statement died during childbirth could be qualified with a notation citing reilly s view verses the chronicle s view i will need to confir with my notes  im out of town atm  on the annulment date of her marriage and her death date talk  ,f045ce9383c9a5a9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
7614,82388,  many sources does not equal facts  see wp weight and wp weasel for example  there are many references in that table  yet few of them refer directly to northern ireland as being a country in its own right  none of them say that northern ireland is a contry in and of itself  as this articles currently seems to do  but rather in the limited sense of what a country can mean with regards to the uk constient parts  that is an obscure use of the word  we are not here to confuse our readers  if nortern ireland is not a country in the usual sense of the word then we should not say it is without qualification  rann irt anai nid  co r ,dc723e89a5ffc754,0.0,0.0,0.0,train,0.0,0.0,0.0,0
18639,59601, blinking disorder or nervous tic mr  osteen s blinking spasms on tv  this guy has some sort of tic or  disorder  that causes him to go in to blinking spasms during his televised sermons  and it seems to be getting worse perhaps it s nervousness or something  and though he seems like a really good guy and is actually quite inspiring  even for me  a jew it s been proven that people blink much more when they re either very nervous lying when they have something to hide  or aren t telling the whole truth and nothing but the truth  has any one else noticed this man s wild blinking spasms while watching him on tv what could be the cause of these spasms has he always done this ,9f98b5a3d5ae7557,0.0,0.0,0.0,train,0.0,0.0,0.0,0
120282,9488,please stop adding nonsense to wikipedia  it is considered vandalism  if you would like to experiment  use the sandbox  thank you  talk,1927bae588ca7222,0.0,0.0,0.0,train,0.0,0.0,0.0,0
90442,114378,i don t care i m angry right now ,63b9d37b04dde3c9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
110070,21091,my bad  i will follow this up with said editor  t lk,37a7c0689691a961,0.0,0.0,0.0,train,0.0,0.0,0.0,0
20258,9834, comments per note that in many cases  the same listing by the ugc covers several institutes are there many such cases  or just a few  if there are many  maybe add a column to the table listing them  if they re few  maybe add them to the table like the recognition thing has been added now ,1a041f35bdf6c09b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
146918,137434,warningplease stop adding nonsense to wikipedia  take a look at the welcome page if you would like to learn more about contributing constructively  however  unconstructive edits are considered vandalism ,df6313af88c462f4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
72829,142656,death you should die afaics hope your new wp account is less influential ,fb0da29d91967b06,0.0,0.0,0.0,train,0.0,1.0,1.0,1
60784,155781,ahahahahaha read the whole comment before trying to chime in  there is no needed discussion for templates  this is the joshuaz pattern incite then banner  understand  good got it  good  rofl  http img imageshack us img atopicarealist bs png http img imageshack us img banneduser ban kt png http img imageshack us img banneduser scomm ra png http img imageshack us img banneduser ue png http img imageshack us img banneduser hh png http img imageshack us img banneduser fz png http img imageshack us img banneduser pj png,c39d5d1b737b847c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
105919,148762,let s see which is credible  a propaganda piece written by staffers for a politiican who claims that global warming is a hoax created by the weather channel to get ratings  who recieves a great deal of money from the energy lobby  or the ipcc  which produces reports based on peer reviewed scientific publications  whose authors are the most respected climatologists in the world  hrm  that s a toughy ,51b9da6d064b13ff,0.0,0.0,0.0,train,0.0,0.0,0.0,0
34461,126066, link to brookwood cemetery added link to a mini site site i created about brookwood military cemetery  the cemetery and web site provides graves representing a very wide range of nationalities  creeds and religions under the cwgc banner of no distinction made on account of military or civil rank  race or creed the site shows a range of headstones and memorials in this cemetery unique in having two cross of sacrifice and two war stones  the cemetery continues in use today for casualties of modern warfare and for chelsea pensioners  it also has a section maintained by the american battle monuments commission  there is no pecuniary advantage to me in featuring this site which is designed as a resource  ,a2358f18d77e5669,0.0,0.0,0.0,train,0.0,0.0,0.0,0
122520,153825,re  fanta logo that was the only one i could get  i thought the cans where good but users didnt like it  tlk y ,a3613d6d6087155d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
49045,131976, the apology was deleted because it was being used in a way that was incorrect apologizing for ignoring the needs and wants of african americans does not mean there was a strategy to appeal to white racism that is just as bad as the claim  in a section below  that claims that because the nyt article doesn t say that the southern strategy didn t exist  it says that  according to one book  it didn t work  it didn t work  doesn t mean it didn t exist well the same logic applies saying the gop ignored aa issues doesn t mean they tried to appeal to racists ,c23d9736e76eae2e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
21801,86616, diego roots a tag has been placed on diego roots  requesting that it be speedily deleted from wikipedia  this has been done under the criteria for speedy deletion  because it is a very short article providing little or no context to the reader  please see wikipedia stub for our minimum information standards for short articles  also please note that articles must be on notable subjects and should provide references to reliable sources that verify their content  please do not remove the speedy deletion tag yourself  if you plan to expand the article  you can request that administrators wait a while for you to add contextual material to do this  affix the template  to the article and state your intention on the article s talk page  feel free to leave a note on my talk page if you have any questions about this talk  ,e7a8838a6f108ee2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
111562,17560,nig g er shut up  sit down ,2e6c973071fea7d0,1.0,1.0,1.0,train,0.0,0.0,1.0,1
77694,115030,february utc  see how i have organized the thanks ,6719d6491e753154,0.0,0.0,0.0,train,0.0,0.0,0.0,0
22083,8695, does anyone know wth this means in the original script  marty s playing rock and roll at the dance caused a riot which had to be broken up by police  this  combined with marty accidentally tipping doc off to the secret ingredient that made the time machine work  coca cola  caused history to change  when marty got back to the s  he found that it was now the s conception of that decade  with air cars and what not  all invented by doc brown and running on coca cola marty also discovers that rock and roll was never invented  and he dedicates himself to starting the delayed cultural revolution  meanwhile  his dad digs out the newspaper from the day after the dance and sees his son in the picture of the riot  it s poorly worded and i have no clue what s conception of that decade  with air cars and what not  yadayada is supposed to mean ,17173a1068bc8aad,0.0,0.0,0.0,train,0.0,0.0,0.0,0
